lead_id,first_name,last_name,email,company,source,status,score,converted_opp_id,converted_account_id,converted_date,created_at
3791,Lisa,Hernandez,lisa.hernandez3791@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,MQL,87,,,,2022-11-09T00:00:00
3792,Joseph,Martin,joseph.martin3792@nexgensolutions.com,NexGen Solutions,Partner Referral,Working,28,,,,2020-06-10T00:00:00
3793,Linda,Gonzalez,linda.gonzalez3793@scaleupsystems.com,ScaleUp Systems,Paid Search,SQL,74,,,,2020-05-01T00:00:00
3794,Elizabeth,Taylor,elizabeth.taylor3794@brightwavetech.com,BrightWave Tech,Outbound - SDR,MQL,56,,,,2024-11-28T00:00:00
3795,Jessica,Lopez,jessica.lopez,MetaSync,,Disqualified,6,,,,2022-10-08T00:00:00
3796,James,Williams,james.williams3796@pulsepointdigital.com,PulsePoint Digital,Social Media,Disqualified,14,,,,2024-11-27T00:00:00
3797,Mary,Jones,mary.jones,TrueNorth Data,Social Media,New,31,,,,2022-03-30T00:00:00
3798,Richard,Miller,richard.miller3798@truenorthdata.com,TrueNorth Data,Outbound - SDR,Converted,97,438,818,2024-12-21,2024-10-19T00:00:00
3799,Linda,Wilson,linda.wilson3799@quantumlogiclabs.com,QuantumLogic Labs,,Working,64,,,,2023-06-13T00:00:00
3800,Jessica,Martin,jessica.martin3800@scaleupsystems.com,ScaleUp Systems,Social Media,Working,22,,,,2022-01-31T00:00:00
3801,John,Jackson,john.jackson3801@cloudscalesystems.com,CloudScale Systems,Inbound - Web,Nurture,46,,,,2023-02-19T00:00:00
3802,Christopher,Smith,christopher.smith3802@pulsepointdigital.com,PulsePoint Digital,Outbound - SDR,New,45,,,,2020-09-08T00:00:00
3803,James,Martinez,james.martinez3803@nexgensolutions.com,NexGen Solutions,Partner Referral,Converted,67,4060,736,2023-10-27,2023-09-16T00:00:00
3804,Susan,Garcia,susan.garcia,CloudScale Systems,Social Media,SQL,95,,,,2022-06-13T00:00:00
3805,Linda,Jackson,linda.jackson3805@vertexai.com,VertexAI,Inbound - Web,Working,17,,,,2022-02-04T00:00:00
3806,Robert,Jones,robert.jones3806@truenorthdata.com,TrueNorth Data,Social Media,Converted,99,4744,319,2024-01-13,2023-11-09T00:00:00
3807,Jessica,Wilson,jessica.wilson3807@rapidcloud.com,RapidCloud,,New,20,,,,2022-12-25T00:00:00
3808,John,Williams,john.williams3808@rapidcloud.com,RapidCloud,Paid Search,Converted,92,4496,256,2022-02-05,2021-12-27T00:00:00
3809,Charles,Brown,charles.brown3809@cybervault.com,CyberVault,Social Media,MQL,86,,,,2022-07-09T00:00:00
3810,John,Davis,,CloudScale Systems,,Converted,73,4909,696,2024-04-14,2024-03-01T00:00:00
3811,Susan,Thomas,susan.thomas3811@vertexai.com,VertexAI,Product-Led,New,15,,,,2022-04-30T00:00:00
3812,Nancy,Hernandez,nancy.hernandez3812@databridgecorp.com,DataBridge Corp,,New,43,,,,2021-12-20T00:00:00
3813,David,Martin,david.martin3813@techflowinc.com,TechFlow Inc,Inbound - Web,SQL,51,,,,2024-12-12T00:00:00
3814,David,Brown,david.brown3814@rapidcloud.com,RapidCloud,Inbound - Webinar,Converted,71,2505,782,2022-05-17,2022-03-03T00:00:00
3815,Karen,Jackson,karen.jackson3815@agiledynamics.com,Agile Dynamics,Product-Led,Nurture,45,,,,2022-02-07T00:00:00
3816,Jessica,Garcia,jessica.garcia3816@scaleupsystems.com,ScaleUp Systems,Partner Referral,Working,35,,,,2024-11-09T00:00:00
3817,Karen,Thompson,karen.thompson3817@innovateco.com,InnovateCo,Outbound - Cold,MQL,65,,,,2022-09-27T00:00:00
3818,Thomas,Brown,thomas.brown3818@cybervault.com,CyberVault,Inbound - Web,MQL,87,,,,2022-12-14T00:00:00
3819,Barbara,Thomas,barbara.thomas3819@cybervault.com,CyberVault,Outbound - SDR,MQL,63,,,,2024-09-02T00:00:00
3820,Patricia,Moore,patricia.moore3820@streamlineanalytics.com,StreamLine Analytics,Partner Referral,Converted,58,969,858,2024-03-02,2024-02-06T00:00:00
3821,Michael,Thompson,michael.thompson3821@cloudscalesystems.com,CloudScale Systems,,Nurture,53,,,,2023-11-01T00:00:00
3822,Charles,Martin,charles.martin3822@vertexai.com,VertexAI,Outbound - SDR,Converted,55,4757,196,2022-03-02,2022-01-15T00:00:00
3823,Susan,Martinez,susan.martinez3823@brightwavetech.com,BrightWave Tech,Social Media,Working,47,,,,2020-12-06T00:00:00
3824,Robert,Johnson,robert.johnson3824@futureforge.com,FutureForge,Inbound - Webinar,MQL,59,,,,2022-10-12T00:00:00
3825,William,Jackson,william.jackson3825@primepathdigital.com,PrimePath Digital,Inbound - Content,Disqualified,5,,,,2023-01-23T00:00:00
3826,Karen,Jones,,ScaleUp Systems,Inbound - Webinar,Disqualified,9,,,,2024-07-04T00:00:00
3827,Joseph,Rodriguez,joseph.rodriguez3827@cloudscalesystems.com,CloudScale Systems,Partner Referral,Disqualified,26,,,,2023-10-05T00:00:00
3828,Karen,Davis,karen.davis3828@metasync.com,MetaSync,Outbound - Cold,Nurture,37,,,,2022-09-23T00:00:00
3829,Joseph,Wilson,joseph.wilson3829@truenorthdata.com,TrueNorth Data,Outbound - SDR,Disqualified,17,,,,2020-05-16T00:00:00
3830,James,Taylor,james.taylor3830@insightplatforms.com,Insight Platforms,Event,Converted,98,4701,50,2024-08-26,2024-07-01T00:00:00
3831,Karen,Martin,karen.martin3831@agiledynamics.com,Agile Dynamics,Inbound - Content,Working,33,,,,2021-11-04T00:00:00
3832,Jessica,Garcia,jessica.garcia3832@innovateco.com,InnovateCo,Inbound - Content,New,22,,,,2022-10-01T00:00:00
3833,Daniel,Rodriguez,daniel.rodriguez3833@vertexai.com,VertexAI,Partner Referral,Converted,80,892,798,2024-12-10,2024-09-26T00:00:00
3834,Charles,Lopez,charles.lopez3834@primepathdigital.com,PrimePath Digital,Outbound - SDR,SQL,60,,,,2021-07-27T00:00:00
3835,Thomas,Smith,thomas.smith3835@futureforge.com,FutureForge,Paid Search,Disqualified,11,,,,2024-09-04T00:00:00
3836,John,Gonzalez,john.gonzalez3836@databridgecorp.com,DataBridge Corp,Outbound - SDR,Nurture,47,,,,2020-09-10T00:00:00
3837,Thomas,Smith,thomas.smith3837@cloudscalesystems.com,CloudScale Systems,Paid Search,Converted,96,1936,59,2023-03-16,2023-03-03T00:00:00
3838,Daniel,Anderson,daniel.anderson3838@brightwavetech.com,BrightWave Tech,Inbound - Webinar,SQL,56,,,,2021-04-20T00:00:00
3839,David,Taylor,david.taylor3839@primepathdigital.com,PrimePath Digital,Inbound - Content,New,63,,,,2021-06-27T00:00:00
3840,Lisa,Rodriguez,,TechFlow Inc,Social Media,Converted,83,4635,492,2022-08-28,2022-06-10T00:00:00
3841,Nancy,Jones,nancy.jones3841@metasync.com,MetaSync,Inbound - Webinar,Disqualified,2,,,,2020-05-30T00:00:00
3842,Barbara,Smith,barbara.smith3842@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Content,Disqualified,19,,,,2023-01-25T00:00:00
3843,Charles,Wilson,charles.wilson3843@brightwavetech.com,BrightWave Tech,Event,Working,12,,,,2022-03-26T00:00:00
3844,John,Williams,john.williams3844@agiledynamics.com,Agile Dynamics,Inbound - Webinar,Converted,66,3702,703,2024-11-30,2024-12-01T00:00:00
3845,Patricia,Rodriguez,patricia.rodriguez3845@scaleupsystems.com,ScaleUp Systems,Social Media,New,-70,,,,2022-08-21T00:00:00
3846,Jennifer,Moore,jennifer.moore3846@cybervault.com,CyberVault,Inbound - Content,Disqualified,28,,,,2020-10-13T00:00:00
3847,Nancy,Miller,nancy.miller3847@streamlineanalytics.com,StreamLine Analytics,Inbound - Web,Nurture,15,,,,2023-12-23T00:00:00
3848,James,Lopez,james.lopez3848@corestack.com,CoreStack,Inbound - Webinar,MQL,67,,,,2022-10-18T00:00:00
3849,David,Thompson,david.thompson3849@streamlineanalytics.com,StreamLine Analytics,Partner Referral,SQL,71,,,,2020-04-03T00:00:00
3850,Richard,Jones,richard.jones3850@primepathdigital.com,PrimePath Digital,Outbound - SDR,Nurture,49,,,,2021-10-08T00:00:00
3851,Nancy,Jones,nancy.jones3851@cloudscalesystems.com,CloudScale Systems,,Converted,99,4802,767,2024-03-19,2024-03-04T00:00:00
3852,Susan,Miller,susan.miller3852@databridgecorp.com,DataBridge Corp,Inbound - Web,Disqualified,26,,,,2024-02-24T00:00:00
3853,John,Williams,john.williams3853@scaleupsystems.com,ScaleUp Systems,Product-Led,Converted,96,4711,32,2023-12-18,2023-11-22T00:00:00
3854,Elizabeth,Johnson,elizabeth.johnson3854@insightplatforms.com,Insight Platforms,Inbound - Webinar,Converted,54,1711,550,2022-09-28,2022-09-13T00:00:00
3855,Joseph,Hernandez,joseph.hernandez3855@techflowinc.com,TechFlow Inc,Outbound - SDR,Converted,77,1905,503,2024-12-09,2024-11-27T00:00:00
3856,Richard,Martinez,richard.martinez3856@cloudscalesystems.com,CloudScale Systems,Inbound - Web,Converted,72,1203,389,2023-11-07,2023-09-13T00:00:00
3857,Richard,Johnson,richard.johnson3857@rapidcloud.com,RapidCloud,Inbound - Content,Disqualified,28,,,,2021-01-06T00:00:00
3858,Nancy,Garcia,nancy.garcia3858@techflowinc.com,TechFlow Inc,Inbound - Webinar,New,10,,,,2022-07-11T00:00:00
3859,Michael,Thomas,michael.thomas3859@scaleupsystems.com,ScaleUp Systems,Inbound - Content,Converted,70,3550,935,2024-02-01,2023-12-04T00:00:00
3860,Barbara,Gonzalez,barbara.gonzalez3860@scaleupsystems.com,ScaleUp Systems,Event,Nurture,47,,,,2023-06-03T00:00:00
3861,Elizabeth,Wilson,elizabeth.wilson3861@streamlineanalytics.com,StreamLine Analytics,Partner Referral,MQL,69,,,,2022-01-25T00:00:00
3862,David,Williams,david.williams3862@primepathdigital.com,PrimePath Digital,Product-Led,Disqualified,27,,,,2020-07-24T00:00:00
3863,Richard,Taylor,richard.taylor3863@primepathdigital.com,PrimePath Digital,Paid Search,New,61,,,,2023-09-23T00:00:00
3864,Sarah,Martin,sarah.martin3864@truenorthdata.com,TrueNorth Data,Outbound - SDR,Disqualified,4,,,,2024-11-10T00:00:00
3865,Richard,Smith,richard.smith3865@insightplatforms.com,Insight Platforms,Inbound - Content,MQL,99,,,,2024-04-10T00:00:00
3866,Karen,Gonzalez,karen.gonzalez3866@vertexai.com,VertexAI,Paid Search,Disqualified,6,,,,2021-06-18T00:00:00
3867,Richard,Rodriguez,richard.rodriguez3867@vertexai.com,VertexAI,Inbound - Web,MQL,61,,,,2024-08-20T00:00:00
3868,Mary,Thompson,mary.thompson3868@vertexai.com,VertexAI,Event,SQL,93,,,,2020-08-02T00:00:00
3869,Nancy,Lee,nancy.lee3869@primepathdigital.com,PrimePath Digital,,Working,44,,,,2024-12-13T00:00:00
3870,Christopher,Jones,christopher.jones3870@corestack.com,CoreStack,Social Media,New,60,,,,2022-01-05T00:00:00
3871,Susan,Miller,susan.miller3871@quantumlogiclabs.com,QuantumLogic Labs,Paid Search,Nurture,-16,,,,2022-08-27T00:00:00
3872,Richard,Thompson,richard.thompson3872@databridgecorp.com,DataBridge Corp,Inbound - Webinar,Working,15,,,,2023-07-24T00:00:00
3873,Lisa,Smith,lisa.smith3873@primepathdigital.com,PrimePath Digital,Outbound - SDR,New,43,,,,2022-12-10T00:00:00
3874,Richard,Smith,richard.smith3874@brightwavetech.com,BrightWave Tech,Product-Led,Converted,85,2926,562,2024-10-13,2024-09-21T00:00:00
3875,Jessica,Williams,jessica.williams3875@truenorthdata.com,TrueNorth Data,Inbound - Content,MQL,78,,,,2021-09-05T00:00:00
3876,Karen,Smith,karen.smith3876@corestack.com,CoreStack,Partner Referral,Converted,85,4561,979,2022-06-27,2022-06-09T00:00:00
3877,Richard,Moore,richard.moore3877@nexgensolutions.com,NexGen Solutions,Event,Disqualified,11,,,,2023-08-21T00:00:00
3878,James,Jones,james.jones3878@truenorthdata.com,TrueNorth Data,Inbound - Webinar,Nurture,66,,,,2022-01-22T00:00:00
3879,James,Johnson,james.johnson3879@nexgensolutions.com,NexGen Solutions,Paid Search,SQL,61,,,,2020-05-22T00:00:00
3880,Thomas,Hernandez,thomas.hernandez3880@nexgensolutions.com,NexGen Solutions,Event,Converted,70,1026,8,2023-07-25,2023-07-23T00:00:00
3881,Thomas,Smith,thomas.smith3881@nexgensolutions.com,NexGen Solutions,Product-Led,Converted,50,4603,1,2024-11-02,2024-09-18T00:00:00
3882,Michael,Jackson,michael.jackson3882@techflowinc.com,TechFlow Inc,Event,Disqualified,17,,,,2022-12-27T00:00:00
3883,Michael,Williams,michael.williams3883@primepathdigital.com,PrimePath Digital,Paid Search,SQL,72,,,,2022-02-25T00:00:00
3884,Susan,Martinez,susan.martinez3884@databridgecorp.com,DataBridge Corp,Event,Working,70,,,,2020-11-12T00:00:00
3885,Linda,Smith,linda.smith3885@insightplatforms.com,Insight Platforms,Paid Search,New,10,,,,2024-05-24T00:00:00
3886,Jennifer,Brown,jennifer.brown3886@innovateco.com,InnovateCo,Product-Led,Converted,83,2221,590,2024-12-05,2024-10-12T00:00:00
3887,John,Smith,john.smith3887@streamlineanalytics.com,StreamLine Analytics,Outbound - Cold,New,64,,,,2023-05-24T00:00:00
3888,Patricia,Thompson,patricia.thompson3888@corestack.com,CoreStack,Outbound - SDR,New,16,,,,2021-08-09T00:00:00
3889,Michael,Brown,michael.brown3889@insightplatforms.com,Insight Platforms,Inbound - Webinar,SQL,60,,,,2024-06-04T00:00:00
3890,Christopher,Rodriguez,christopher.rodriguez3890@cloudscalesystems.com,CloudScale Systems,Social Media,MQL,93,,,,2022-01-16T00:00:00
3891,David,Wilson,david.wilson3891@innovateco.com,InnovateCo,,Working,59,,,,2023-10-06T00:00:00
3892,Nancy,Thompson,nancy.thompson3892@innovateco.com,InnovateCo,Paid Search,MQL,86,,,,2022-10-14T00:00:00
3893,Thomas,Williams,thomas.williams3893@corestack.com,CoreStack,Product-Led,MQL,-95,,,,2023-06-14T00:00:00
3894,John,Gonzalez,john.gonzalez3894@agiledynamics.com,Agile Dynamics,Inbound - Content,Converted,71,1278,581,2024-08-31,2024-07-13T00:00:00
3895,Richard,Rodriguez,richard.rodriguez3895@truenorthdata.com,TrueNorth Data,Outbound - Cold,New,13,,,,2021-06-16T00:00:00
3896,Daniel,Thompson,,MetaSync,Inbound - Webinar,New,65,,,,2023-11-18T00:00:00
3897,Joseph,Miller,joseph.miller3897@brightwavetech.com,BrightWave Tech,Event,MQL,94,,,,2022-03-06T00:00:00
3898,Sarah,Johnson,,TechFlow Inc,Outbound - Cold,New,58,,,,2022-11-14T00:00:00
3899,Karen,Miller,karen.miller3899@futureforge.com,FutureForge,Inbound - Content,Converted,67,31,885,2024-08-24,2024-08-25T00:00:00
3900,Jennifer,Moore,jennifer.moore3900@primepathdigital.com,PrimePath Digital,Paid Search,Disqualified,21,,,,2024-08-29T00:00:00
3901,Elizabeth,Taylor,elizabeth.taylor3901@rapidcloud.com,RapidCloud,Product-Led,SQL,94,,,,2023-03-11T00:00:00
3902,Richard,Davis,richard.davis3902@nexgensolutions.com,NexGen Solutions,Product-Led,New,63,,,,2021-09-15T00:00:00
3903,Patricia,Taylor,patricia.taylor3903@techflowinc.com,TechFlow Inc,Paid Search,MQL,54,,,,2024-07-29T00:00:00
3904,William,Garcia,william.garcia3904@vertexai.com,VertexAI,Product-Led,Nurture,21,,,,2022-10-18T00:00:00
3905,Patricia,Jackson,patricia.jackson3905@corestack.com,CoreStack,Product-Led,New,68,,,,2023-08-19T00:00:00
3906,Nancy,Garcia,nancy.garcia3906@pulsepointdigital.com,PulsePoint Digital,Outbound - Cold,Working,21,,,,2021-05-01T00:00:00
3907,Jessica,Hernandez,jessica.hernandez3907@primepathdigital.com,PrimePath Digital,Product-Led,Working,60,,,,2022-12-12T00:00:00
3908,Linda,Moore,linda.moore3908@corestack.com,CoreStack,Inbound - Webinar,Converted,50,2287,274,2024-02-25,2024-01-03T00:00:00
3909,William,Moore,william.moore3909@vertexai.com,VertexAI,Outbound - Cold,Nurture,48,,,,2021-03-23T00:00:00
3910,Karen,Thomas,karen.thomas3910@cloudscalesystems.com,CloudScale Systems,Paid Search,SQL,69,,,,2021-06-07T00:00:00
3911,Charles,Brown,charles.brown3911@cybervault.com,CyberVault,,Converted,90,604,507,2024-11-06,2024-11-01T00:00:00
3912,Susan,Rodriguez,susan.rodriguez3912@scaleupsystems.com,ScaleUp Systems,Outbound - Cold,MQL,52,,,,2024-02-28T00:00:00
3913,Nancy,Gonzalez,nancy.gonzalez3913@streamlineanalytics.com,StreamLine Analytics,Outbound - Cold,New,50,,,,2023-05-14T00:00:00
3914,Daniel,Martin,daniel.martin3914@cloudscalesystems.com,CloudScale Systems,,Converted,96,2989,342,2024-10-21,2024-09-16T00:00:00
3915,Karen,Williams,karen.williams3915@innovateco.com,InnovateCo,Social Media,SQL,100,,,,2023-09-06T00:00:00
3916,Jessica,Taylor,jessica.taylor3916@primepathdigital.com,PrimePath Digital,Product-Led,MQL,89,,,,2020-07-28T00:00:00
3917,Michael,Martinez,michael.martinez3917@brightwavetech.com,BrightWave Tech,Partner Referral,MQL,53,,,,2020-06-19T00:00:00
3918,Christopher,Thomas,christopher.thomas3918@innovateco.com,InnovateCo,Social Media,Disqualified,15,,,,2020-10-15T00:00:00
3919,Karen,Gonzalez,karen.gonzalez3919@primepathdigital.com,PrimePath Digital,Paid Search,Disqualified,19,,,,2021-12-23T00:00:00
3920,Barbara,Martinez,barbara.martinez3920@innovateco.com,InnovateCo,Inbound - Content,Converted,90,1301,182,2021-07-09,2021-04-17T00:00:00
3921,Richard,Hernandez,richard.hernandez3921@insightplatforms.com,Insight Platforms,Inbound - Content,SQL,92,,,,2023-03-29T00:00:00
3922,William,Gonzalez,william.gonzalez3922@agiledynamics.com,Agile Dynamics,Partner Referral,Disqualified,16,,,,2022-06-30T00:00:00
3923,Michael,Gonzalez,michael.gonzalez3923@primepathdigital.com,PrimePath Digital,Paid Search,New,60,,,,2022-11-23T00:00:00
3924,Sarah,Williams,sarah.williams3924@databridgecorp.com,DataBridge Corp,Inbound - Webinar,Disqualified,2,,,,2021-03-08T00:00:00
3925,Linda,Lopez,linda.lopez3925@cybervault.com,CyberVault,Social Media,Nurture,34,,,,2023-05-13T00:00:00
3926,Patricia,Johnson,patricia.johnson3926@metasync.com,MetaSync,Partner Referral,MQL,51,,,,2020-07-22T00:00:00
3927,Nancy,Martinez,nancy.martinez3927@metasync.com,MetaSync,Product-Led,Converted,70,1735,552,2024-07-08,2024-05-25T00:00:00
3928,Nancy,Moore,nancy.moore3928@databridgecorp.com,DataBridge Corp,Event,Converted,86,1543,153,2024-09-19,2024-08-10T00:00:00
3929,Patricia,Brown,,PrimePath Digital,Inbound - Content,MQL,97,,,,2024-01-30T00:00:00
3930,Mary,Anderson,mary.anderson3930@innovateco.com,InnovateCo,Paid Search,MQL,57,,,,2024-10-13T00:00:00
3931,Lisa,Wilson,lisa.wilson3931@cloudscalesystems.com,CloudScale Systems,Event,Nurture,67,,,,2021-07-29T00:00:00
3932,Thomas,Wilson,thomas.wilson3932@insightplatforms.com,Insight Platforms,Outbound - SDR,Nurture,-42,,,,2024-07-10T00:00:00
3933,Elizabeth,Garcia,elizabeth.garcia3933@scaleupsystems.com,ScaleUp Systems,Inbound - Web,Converted,80,1145,109,2023-07-20,2023-07-13T00:00:00
3934,James,Brown,james.brown3934@metasync.com,MetaSync,Outbound - SDR,MQL,97,,,,2020-03-22T00:00:00
3935,Patricia,Moore,patricia.moore3935@nexgensolutions.com,NexGen Solutions,Outbound - Cold,Disqualified,24,,,,2022-03-20T00:00:00
3936,Patricia,Taylor,patricia.taylor3936@brightwavetech.com,BrightWave Tech,Social Media,Converted,51,700,350,2022-04-26,2022-04-18T00:00:00
3937,Linda,Gonzalez,linda.gonzalez3937@nexgensolutions.com,NexGen Solutions,Partner Referral,Working,61,,,,2023-09-03T00:00:00
3938,Linda,Wilson,linda.wilson3938@rapidcloud.com,RapidCloud,Social Media,New,65,,,,2020-02-06T00:00:00
3939,William,Lee,william.lee3939@streamlineanalytics.com,StreamLine Analytics,Outbound - Cold,SQL,89,,,,2022-05-11T00:00:00
3940,Barbara,Rodriguez,barbara.rodriguez3940@techflowinc.com,TechFlow Inc,Inbound - Content,Nurture,41,,,,2023-04-28T00:00:00
3941,Linda,Brown,linda.brown3941@rapidcloud.com,RapidCloud,Inbound - Content,SQL,64,,,,2022-03-11T00:00:00
3942,David,Lee,david.lee3942@streamlineanalytics.com,StreamLine Analytics,Outbound - Cold,MQL,78,,,,2022-10-22T00:00:00
3943,Barbara,Martin,barbara.martin3943@metasync.com,MetaSync,Outbound - SDR,MQL,76,,,,2022-09-15T00:00:00
3944,Karen,Hernandez,karen.hernandez3944@brightwavetech.com,BrightWave Tech,Paid Search,SQL,50,,,,2023-11-12T00:00:00
3945,Barbara,Moore,barbara.moore3945@truenorthdata.com,TrueNorth Data,Inbound - Web,Converted,80,2520,739,2021-09-28,2021-08-20T00:00:00
3946,Jessica,Smith,jessica.smith3946@brightwavetech.com,BrightWave Tech,Partner Referral,Converted,98,1271,838,2023-10-29,2023-09-18T00:00:00
3947,James,Jones,james.jones3947@agiledynamics.com,Agile Dynamics,Social Media,Disqualified,26,,,,2021-12-06T00:00:00
3948,Nancy,Lee,nancy.lee3948@innovateco.com,InnovateCo,Social Media,Nurture,69,,,,2020-03-27T00:00:00
3949,Karen,Martin,karen.martin3949@brightwavetech.com,BrightWave Tech,Event,Converted,79,1612,717,2022-11-09,2022-10-22T00:00:00
3950,Mary,Anderson,mary.anderson3950@streamlineanalytics.com,StreamLine Analytics,Product-Led,Disqualified,17,,,,2024-04-30T00:00:00
3951,David,Martinez,david.martinez3951@primepathdigital.com,PrimePath Digital,Event,New,30,,,,2023-03-14T00:00:00
3952,Barbara,Martin,barbara.martin3952@streamlineanalytics.com,StreamLine Analytics,Inbound - Webinar,Converted,68,2474,985,2022-08-30,2022-07-26T00:00:00
3953,William,Thompson,william.thompson3953@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,New,23,,,,2021-04-02T00:00:00
3954,Barbara,Taylor,barbara.taylor3954@vertexai.com,VertexAI,Social Media,SQL,88,,,,2020-08-16T00:00:00
3955,Lisa,Hernandez,lisa.hernandez3955@vertexai.com,VertexAI,Partner Referral,Disqualified,3,,,,2024-03-08T00:00:00
3956,Daniel,Lopez,daniel.lopez,Agile Dynamics,Outbound - Cold,Working,51,,,,2023-10-31T00:00:00
3957,Sarah,Johnson,sarah.johnson3957@vertexai.com,VertexAI,Product-Led,SQL,100,,,,2020-06-27T00:00:00
3958,Patricia,Moore,patricia.moore3958@techflowinc.com,TechFlow Inc,Inbound - Web,New,34,,,,2020-02-18T00:00:00
